customer_id,platform,subscription_plan,city,age_group,primary_device,fav_genre,payment_method,tenure_months,monthly_charge_inr,avg_watch_hrs_week,num_profiles,login_failures,payment_failures,support_tickets,nps_score,churned
OTT02131,Voot,Free,Bengaluru,36-45,Smart TV,Thriller,Net Banking,45,0.0,9.3,3,4,0,5,1.0,1
OTT01987,Aha,Lite,Nagpur,36-45,Smart TV,Thriller,Net Banking,23,79.0,16.0,2,5,0,1,3.0,0
OTT02914,Zee5,Club,Kolkata,36-45,Laptop,Movies,UPI,16,99.0,7.7,4,0,2,2,7.0,0
OTT01537,Netflix India,Premium,Lucknow,26-35,Tablet,Drama,Debit Card,16,499.0,1.0,5,3,0,3,3.0,1
OTT00974,ShemarooMe,Free,Kolkata,26-35,Mobile,Sports,Net Banking,20,0.0,19.4,1,5,1,4,0.0,1
OTT00609,ShemarooMe,Platinum,Kolkata,26-35,Laptop,Reality Shows,Net Banking,27,199.0,21.8,4,6,1,4,4.0,0
OTT02670,ShemarooMe,Gold,Mumbai,36-45,Smart TV,Thriller,Credit Card,40,99.0,16.2,4,0,2,4,3.0,0
OTT01923,Voot,Voot Select,Jaipur,26-35,Fire Stick,Drama,UPI,4,199.0,21.3,2,5,1,5,8.0,0
OTT01753,Voot,Voot Select,Hyderabad,36-45,Mobile,Thriller,Debit Card,14,199.0,22.3,4,2,2,5,7.0,0
OTT01030,JioCinema,Premium 4K,Chennai,46-55,Fire Stick,Drama,Credit Card,2,899.0,1.3,2,5,2,5,10.0,0
OTT02842,Netflix India,Standard,Pune,55+,Fire Stick,Thriller,Credit Card,14,199.0,3.7,2,0,0,5,5.0,1
OTT00543,Zee5,Free,Mumbai,18-25,Mobile,Movies,UPI,47,0.0,22.6,1,0,4,5,5.0,0
OTT02933,ShemarooMe,Platinum,Bengaluru,36-45,Mobile,Comedy,UPI,48,199.0,16.9,2,3,1,0,3.0,0
OTT02511,Netflix India,Standard,Jaipur,55+,Smart TV,Comedy,Net Banking,17,499.0,8.9,5,1,0,2,4.0,0
OTT01856,JioCinema,Premium 4K,Surat,36-45,Laptop,Sports,Net Banking,38,899.0,5.5,2,6,2,1,0.0,1
OTT00055,SonyLIV,Premium HD,Bengaluru,26-35,Tablet,Thriller,Wallet,31,499.0,24.2,4,6,2,0,5.0,0
OTT01013,JioCinema,Free,Bengaluru,18-25,Laptop,Drama,Net Banking,21,0.0,18.4,3,2,0,2,7.0,0
OTT00049,Netflix India,Mobile,Nagpur,46-55,Mobile,Thriller,Debit Card,47,149.0,4.0,3,0,1,3,10.0,0
OTT01290,ShemarooMe,Platinum,Surat,18-25,Mobile,Sports,Net Banking,41,199.0,22.5,3,3,1,4,0.0,0
OTT01499,Aha,Premium,Ahmedabad,46-55,Fire Stick,Sports,Net Banking,3,499.0,19.0,2,4,4,3,3.0,1
OTT02336,Hotstar,Premium 4K,Jaipur,36-45,Mobile,Drama,Net Banking,32,899.0,5.9,2,1,4,0,0.0,0
OTT01170,JioCinema,Premium,Ahmedabad,46-55,Fire Stick,Movies,Net Banking,18,499.0,22.5,4,5,0,1,4.0,1
OTT01103,Voot,Free,Mumbai,26-35,Mobile,Drama,Wallet,44,0.0,3.8,3,4,2,4,5.0,1
OTT01528,Aha,Premium,Pune,26-35,Laptop,Reality Shows,Credit Card,32,499.0,23.8,2,6,3,1,6.0,0
OTT02883,JioCinema,Premium 4K,Pune,46-55,Smart TV,Drama,Net Banking,34,899.0,15.9,4,3,2,5,8.0,0
OTT01946,SonyLIV,Premium HD,Pune,36-45,Tablet,Kids,Wallet,25,499.0,6.3,5,0,2,1,1.0,1
OTT00757,Zee5,Club,Pune,18-25,Smart TV,Drama,UPI,10,99.0,22.9,3,6,1,3,4.0,0
OTT02448,Hotstar,Super,Chennai,36-45,Smart TV,Sports,Debit Card,34,199.0,18.7,4,0,3,5,0.0,0
OTT00482,JioCinema,Premium 4K,Ahmedabad,26-35,Tablet,Movies,Net Banking,48,899.0,7.1,5,5,2,1,10.0,0
OTT01018,ShemarooMe,Platinum,kolkata,18-25,Laptop,Reality Shows,Net Banking,22,199.0,5.0,1,0,1,1,1.0,0
OTT01378,SonyLIV,Free,Pune,18-25,Smart TV,Thriller,Net Banking,43,0.0,8.3,2,3,2,5,7.0,0
OTT02382,Aha,Lite,Surat,46-55,Smart TV,Kids,Credit Card,47,79.0,10.7,5,1,0,0,1.0,0
OTT00528,Zee5,Club & Cinema,Delhi,46-55,Fire Stick,Comedy,UPI,2,249.0,15.6,5,3,0,5,6.0,0
OTT00194,ShemarooMe,Platinum,Delhi,46-55,Smart TV,Comedy,Credit Card,45,199.0,3.9,1,5,4,4,1.0,1
OTT01315,MX Player,Free,Delhi,36-45,Fire Stick,Thriller,Credit Card,43,0.0,4.0,2,2,4,2,5.0,0
OTT01936,Aha,Lite,Chennai,46-55,Mobile,Kids,UPI,12,79.0,7.9,4,0,2,0,6.0,0
OTT01392,Aha,Premium,Lucknow,26-35,Tablet,Reality Shows,Net Banking,39,499.0,12.1,4,2,3,2,9.0,0
OTT00571,Zee5,Club & Cinema,Lucknow,55+,Laptop,Drama,Credit Card,6,249.0,3.6,4,0,2,0,8.0,1
OTT00675,SonyLIV,Free,Lucknow,18-25,Tablet,Reality Shows,Wallet,20,0.0,12.2,5,2,1,5,4.0,0
OTT01941,SonyLIV,Premium SD,Chennai,18-25,Fire Stick,Sports,Wallet,14,299.0,15.9,1,5,3,5,5.0,1
OTT02606,Zee5,Club & Cinema,Nagpur,18-25,Laptop,Reality Shows,Debit Card,14,249.0,15.6,3,4,1,5,0.0,1
OTT02248,Prime Video India,Annual,Mumbai,36-45,Fire Stick,Sports,Credit Card,1,1499.0,15.6,4,2,2,4,5.0,0
OTT02544,Zee5,Club,Nagpur,55+,Tablet,Sports,Net Banking,35,99.0,6.2,2,3,2,3,2.0,1
OTT01490,MX Player,MX Gold,Nagpur,36-45,Mobile,Drama,Credit Card,6,99.0,12.3,2,3,2,4,5.0,0
OTT01892,Netflix India,Standard,Jaipur,55+,Tablet,Sports,Net Banking,4,499.0,7.5,5,4,4,3,9.0,1
OTT00193,Hotstar,Mobile,Delhi,55+,Laptop,Reality Shows,Credit Card,43,149.0,3.1,4,5,0,0,5.0,0
OTT02461,Zee5,Club & Cinema,Lucknow,26-35,Laptop,Movies,Wallet,22,249.0,10.9,2,0,3,3,2.0,0
OTT00224,Prime Video India,Annual,Pune,36-45,Fire Stick,Kids,UPI,18,1499.0,21.0,2,4,4,4,4.0,1
OTT01033,Zee5,Club & Cinema,Bengaluru,46-55,Fire Stick,Comedy,Debit Card,45,249.0,3.5,4,2,3,0,6.0,0
OTT00877,Prime Video India,Annual,Delhi,46-55,Tablet,Comedy,Wallet,12,1499.0,1.1,1,2,3,3,9.0,0
OTT02384,Prime Video India,Annual,surat,36-45,Smart TV,Movies,Net Banking,8,1499.0,22.4,2,6,1,2,10.0,0
OTT01422,ShemarooMe,Platinum,Pune,55+,Smart TV,Reality Shows,Debit Card,21,199.0,1.0,3,6,2,0,4.0,0
OTT01188,Zee5,Club,Chennai,36-45,Fire Stick,Movies,UPI,11,199.0,10.4,5,4,1,3,8.0,0
OTT02211,Voot,Free,Nagpur,36-45,Mobile,Kids,Debit Card,29,0.0,9.8,4,3,4,4,2.0,1
OTT01652,Netflix India,Standard,Mumbai,26-35,Laptop,Thriller,Debit Card,3,499.0,8.4,2,1,0,5,0.0,0
OTT01529,Prime Video India,Annual,Mumbai,46-55,Tablet,Drama,Debit Card,24,1499.0,22.3,1,2,1,1,6.0,0
OTT02978,VOOT,Free,hyderabad,55+,Smart TV,Comedy,Credit Card,32,0.0,11.0,4,0,3,5,9.0,0
OTT01075,JioCinema,Premium 4K,Pune,26-35,Fire Stick,Thriller,Net Banking,31,899.0,5.1,4,3,3,0,4.0,0
OTT02335,Prime Video India,Quarterly,Jaipur,18-25,Laptop,Sports,Wallet,22,459.0,20.9,5,6,4,0,1.0,0
OTT00374,JioCinema,Premium 4K,Pune,46-55,Tablet,Drama,Credit Card,17,899.0,4.2,1,4,1,0,5.0,0
OTT01377,Voot,Voot Select,Pune,26-35,Tablet,Sports,Wallet,23,199.0,8.2,1,5,1,3,10.0,0
OTT02101,Zee5,Club,Jaipur,36-45,Fire Stick,Drama,Wallet,23,99.0,23.8,4,1,3,3,7.0,1
OTT01023,Voot,Free,Lucknow,55+,Smart TV,Thriller,Wallet,20,0.0,17.9,4,4,2,0,1.0,0
OTT02427,JioCinema,Free,Kolkata,55+,Mobile,Drama,Wallet,36,0.0,14.8,3,3,4,5,10.0,0
OTT02858,MX Player,MX Gold,Kolkata,26-35,Smart TV,Kids,Wallet,25,99.0,13.7,3,5,4,4,2.0,1
OTT01114,SonyLIV,Free,ahmedabad,26-35,Laptop,Kids,Credit Card,34,0.0,9.0,3,2,3,5,1.0,0
OTT02084,Zee5,Free,Pune,18-25,Smart TV,Thriller,Wallet,20,0.0,17.9,3,4,3,0,9.0,1
OTT00012,MX Player,Free,Delhi,46-55,Fire Stick,Drama,UPI,13,0.0,13.6,4,1,3,2,5.0,1
OTT02445,Aha,Premium+,Delhi,26-35,Tablet,Comedy,UPI,24,299.0,13.7,3,4,3,2,7.0,0
OTT00280,Hotstar,Super,Ahmedabad,46-55,Laptop,Thriller,Debit Card,34,299.0,13.7,1,3,4,4,0.0,1
OTT01337,Zee5,Free,Kolkata,18-25,Smart TV,Thriller,Debit Card,19,0.0,2.0,4,2,0,3,3.0,0
OTT02470,MX Player,MX Gold,Kolkata,36-45,Smart TV,Sports,Net Banking,18,99.0,4.7,2,6,2,1,4.0,1
OTT02280,ShemarooMe,Platinum,Chennai,26-35,Fire Stick,Movies,UPI,37,199.0,9.7,4,5,2,4,4.0,1
OTT00409,Hotstar,Premium,Delhi,55+,Smart TV,Movies,Credit Card,28,499.0,4.9,3,2,4,3,0.0,1
OTT02308,Zee5,Free,Pune,55+,Fire Stick,Thriller,Credit Card,34,0.0,1.9,1,5,4,3,1.0,0
OTT02027,Aha,Lite,Lucknow,18-25,Smart TV,Comedy,Debit Card,21,79.0,19.1,3,5,1,1,7.0,0
OTT01560,ShemarooMe,Platinum,lucknow,55+,Fire Stick,Reality Shows,UPI,40,199.0,5.1,4,3,2,2,5.0,0
OTT00417,Netflix India,Basic,Bengaluru,55+,Smart TV,Kids,Wallet,1,199.0,5.3,5,0,3,2,10.0,0
OTT01242,SonyLIV,Premium HD,Hyderabad,26-35,Fire Stick,Reality Shows,Wallet,20,199.0,6.9,3,4,4,3,8.0,1
OTT02846,SonyLIV,Sports Pack,Jaipur,18-25,Laptop,Drama,Credit Card,40,699.0,2.9,4,5,4,4,4.0,0
OTT02173,Voot,Free,Hyderabad,55+,Laptop,Kids,Net Banking,11,0.0,5.7,1,1,1,1,2.0,0
OTT01057,Aha,Premium+,Pune,36-45,Tablet,Comedy,Net Banking,32,299.0,4.9,2,5,0,5,10.0,0
OTT02192,Netflix India,Basic,Bengaluru,55+,Tablet,Kids,Debit Card,18,199.0,23.6,5,6,2,3,10.0,0
OTT01704,Aha,Premium+,Pune,18-25,Smart TV,Reality Shows,Debit Card,4,299.0,9.9,5,4,0,2,10.0,0
OTT01995,JIOCINEMA,Premium,Surat,36-45,Tablet,Thriller,Debit Card,1,499.0,11.8,1,5,4,5,1.0,1
OTT00873,Hotstar,Premium 4K,Pune,18-25,Tablet,Kids,Debit Card,35,899.0,4.0,3,1,1,1,10.0,0
OTT00330,SonyLIV,Premium HD,Ahmedabad,55+,Fire Stick,Drama,Net Banking,19,499.0,6.4,3,3,0,5,1.0,1
OTT01435,SonyLIV,Free,Mumbai,55+,Fire Stick,Drama,Debit Card,48,0.0,9.6,5,3,2,2,2.0,0
OTT02669,ShemarooMe,Free,Surat,55+,Fire Stick,Comedy,Credit Card,44,0.0,22.7,1,3,2,3,2.0,0
OTT00885,SonyLIV,Free,lucknow,55+,Mobile,Kids,Wallet,19,0.0,23.8,2,6,0,2,1.0,0
OTT00206,Voot,Voot Select,Surat,36-45,Smart TV,Kids,Credit Card,46,199.0,18.6,5,1,1,1,8.0,0
OTT02656,Netflix India,Basic,Lucknow,18-25,Laptop,Sports,Wallet,18,199.0,7.6,4,1,2,0,9.0,0
OTT00695,ShemarooMe,Free,Lucknow,26-35,Laptop,Kids,Wallet,7,0.0,24.5,1,4,3,2,8.0,0
OTT02008,Voot,Voot Select,Surat,55+,Fire Stick,Drama,UPI,44,199.0,20.4,2,1,4,2,8.0,0
OTT00400,Voot,Free,Jaipur,55+,Laptop,Sports,Debit Card,6,0.0,13.0,2,2,4,5,4.0,1
OTT00790,Prime Video India,Annual,Jaipur,55+,Fire Stick,Drama,Credit Card,8,1499.0,22.1,1,6,3,4,7.0,0
OTT00107,SonyLIV,Sports Pack,Nagpur,26-35,Mobile,Kids,Debit Card,18,699.0,5.2,4,1,2,5,1.0,0
OTT00845,Hotstar,Super,Chennai,36-45,Smart TV,Reality Shows,Wallet,47,299.0,3.2,5,5,4,4,3.0,1
OTT02102,MX Player,MX Gold,Surat,36-45,Laptop,Reality Shows,UPI,42,99.0,13.5,5,3,4,2,5.0,0
OTT01911,Hotstar,Mobile,Nagpur,46-55,Tablet,Reality Shows,Debit Card,3,149.0,14.9,2,1,3,5,0.0,1
OTT01766,Voot,Voot Select,Pune,55+,Laptop,Movies,Debit Card,27,199.0,17.9,4,2,1,0,0.0,0
OTT01716,JioCinema,Free,Nagpur,55+,Tablet,Reality Shows,UPI,39,0.0,20.3,4,0,0,3,6.0,0
OTT01628,Zee5,Free,Bengaluru,55+,Tablet,Comedy,UPI,9,0.0,15.8,4,5,4,0,3.0,0
OTT01973,Prime Video India,Quarterly,Ahmedabad,46-55,Fire Stick,Kids,Debit Card,32,459.0,13.7,1,3,2,0,5.0,0
OTT01195,ZEE5,Free,Mumbai,36-45,Smart TV,Comedy,Wallet,24,0.0,14.7,2,6,3,5,9.0,1
OTT02879,Prime Video India,Annual,Ahmedabad,18-25,Tablet,Kids,Wallet,2,1499.0,12.5,3,5,3,5,6.0,0
OTT00483,Voot,Free,Delhi,26-35,Fire Stick,Drama,UPI,20,0.0,10.5,1,5,0,0,5.0,0
OTT02498,Voot,Voot Select,Mumbai,55+,Laptop,Reality Shows,Debit Card,17,199.0,6.0,1,1,3,3,3.0,0
OTT00642,MX Player,MX Gold,Delhi,55+,Laptop,Sports,Credit Card,35,99.0,3.7,2,0,0,3,9.0,0
OTT02870,SonyLIV,Sports Pack,Surat,18-25,Smart TV,Sports,UPI,20,699.0,14.9,5,6,4,0,10.0,0
OTT00285,SonyLIV,Free,bengaluru,26-35,Laptop,Comedy,Wallet,43,0.0,14.7,1,2,2,0,9.0,0
OTT02305,Netflix India,Premium,Ahmedabad,18-25,Smart TV,Reality Shows,Wallet,22,499.0,19.0,4,5,4,5,8.0,1
OTT02682,JioCinema,Premium,Nagpur,55+,Tablet,Kids,Debit Card,29,499.0,19.1,1,4,1,3,6.0,0
OTT00763,ZEE5,Free,Nagpur,46-55,Mobile,Kids,Wallet,11,0.0,3.9,4,0,4,3,9.0,0
OTT02855,Zee5,Club & Cinema,Hyderabad,26-35,Laptop,Comedy,Wallet,15,249.0,16.2,2,5,0,3,6.0,1
OTT01087,ShemarooMe,Free,Bengaluru,55+,Fire Stick,Reality Shows,Net Banking,43,0.0,3.8,2,3,1,3,8.0,0
OTT02832,VOOT,Free,lucknow,36-45,Smart TV,Thriller,Debit Card,2,0.0,7.2,4,3,2,4,4.0,1
OTT00240,Prime Video India,Quarterly,Jaipur,18-25,Fire Stick,Movies,Net Banking,26,459.0,5.9,4,0,1,4,9.0,0
OTT00544,ShemarooMe,Gold,Jaipur,55+,Smart TV,Comedy,Net Banking,8,99.0,3.6,4,6,4,3,2.0,0
OTT01454,Zee5,Club & Cinema,Bengaluru,46-55,Tablet,Drama,Wallet,27,249.0,12.1,3,6,0,4,10.0,0
OTT00688,JioCinema,Premium 4K,Mumbai,46-55,Tablet,Kids,UPI,48,899.0,1.5,5,6,3,3,10.0,0
OTT00407,Hotstar,Premium 4K,Nagpur,36-45,Fire Stick,Kids,UPI,48,899.0,7.3,5,5,1,0,1.0,0
OTT02970,ShemarooMe,Platinum,Hyderabad,55+,Mobile,Movies,Credit Card,38,199.0,2.8,4,5,3,0,2.0,1
OTT01041,MX Player,MX Gold,Pune,36-45,Mobile,Movies,Net Banking,19,99.0,7.9,4,4,2,4,0.0,1
OTT02049,Hotstar,Premium 4K,Pune,26-35,Laptop,Drama,Net Banking,8,899.0,24.8,4,5,4,5,7.0,1
OTT00753,Hotstar,Premium,Surat,36-45,Fire Stick,Comedy,Credit Card,24,499.0,2.7,5,6,3,3,5.0,1
OTT02762,MX Player,Free,Hyderabad,46-55,Fire Stick,Thriller,UPI,1,0.0,15.5,3,0,1,2,8.0,0
OTT00751,ShemarooMe,Platinum,Pune,46-55,Mobile,Drama,Net Banking,36,199.0,7.2,2,3,4,0,0.0,1
OTT02661,Aha,Lite,Nagpur,36-45,Tablet,Reality Shows,Credit Card,10,79.0,14.6,3,6,2,3,5.0,0
OTT02785,Aha,Premium,Mumbai,26-35,Mobile,Kids,UPI,13,499.0,13.6,3,3,3,3,6.0,0
OTT01191,Aha,Premium+,Chennai,26-35,Laptop,Sports,Debit Card,44,299.0,20.6,1,0,0,1,7.0,0
OTT01181,SonyLIV,Free,Pune,46-55,Mobile,Reality Shows,Net Banking,45,0.0,11.7,1,3,4,5,4.0,0
OTT02079,MX Player,MX Gold,Lucknow,46-55,Laptop,Movies,Wallet,32,99.0,14.5,5,5,3,1,2.0,0
OTT00535,SonyLIV,Free,Pune,36-45,Mobile,Sports,Wallet,8,199.0,24.4,5,4,3,4,5.0,1
OTT01718,SonyLIV,Premium HD,Mumbai,55+,Laptop,Kids,Wallet,10,499.0,7.2,4,1,2,2,3.0,0
OTT01299,Hotstar,Mobile,Pune,26-35,Tablet,Drama,Net Banking,46,149.0,6.3,4,2,1,0,5.0,0
OTT00787,SonyLIV,Sports Pack,Hyderabad,46-55,Laptop,Reality Shows,Net Banking,38,699.0,19.9,2,3,2,1,2.0,1
OTT00819,JioCinema,Premium,Nagpur,26-35,Fire Stick,Sports,Wallet,42,499.0,15.3,2,3,0,4,0.0,0
OTT00419,Aha,Premium,Mumbai,26-35,Mobile,Movies,Net Banking,27,499.0,7.2,3,3,4,3,10.0,0
OTT01330,MX Player,MX Gold,Surat,36-45,Mobile,Sports,Credit Card,44,99.0,22.0,1,1,0,4,2.0,0
OTT00699,Aha,Lite,Bengaluru,36-45,Smart TV,Drama,Debit Card,7,79.0,23.7,4,6,3,3,9.0,0
OTT00702,SonyLIV,Sports Pack,Surat,26-35,Fire Stick,Comedy,Credit Card,2,699.0,15.7,3,6,0,2,8.0,1
OTT01593,SHEMAROOME,Gold,Surat,55+,Mobile,Reality Shows,Net Banking,24,99.0,12.9,4,4,3,1,5.0,0
OTT00709,Netflix India,Standard,Hyderabad,18-25,Mobile,Drama,Credit Card,39,499.0,0.8,2,5,0,3,6.0,0
OTT00138,Aha,Premium+,Surat,36-45,Fire Stick,Comedy,UPI,25,299.0,15.5,4,2,0,2,9.0,0
OTT00308,Netflix India,Mobile,Chennai,18-25,Mobile,Comedy,Credit Card,9,149.0,12.9,3,1,2,4,4.0,1
OTT02971,SonyLIV,Premium SD,Nagpur,55+,Mobile,Thriller,Credit Card,47,299.0,15.2,2,2,2,5,5.0,0
OTT01780,JioCinema,Premium 4K,Bengaluru,26-35,Smart TV,Movies,Net Banking,34,899.0,2.1,5,1,4,1,1.0,0
OTT02644,ShemarooMe,Gold,Delhi,55+,Laptop,Comedy,Wallet,35,99.0,23.0,2,0,2,4,9.0,0
OTT00458,Prime Video India,Annual,kolkata,26-35,Laptop,Kids,Credit Card,25,1499.0,14.9,5,0,0,5,6.0,0
OTT02275,Voot,Voot Select,Hyderabad,26-35,Mobile,Kids,Net Banking,35,199.0,20.9,3,2,0,5,7.0,0
OTT01295,Aha,Premium,Mumbai,46-55,Fire Stick,Kids,UPI,36,499.0,6.9,2,1,0,2,2.0,1
OTT00890,Prime Video India,Annual,Nagpur,26-35,Tablet,Reality Shows,Net Banking,40,1499.0,9.9,2,5,4,3,9.0,0
OTT01663,MX Player,MX Gold,Kolkata,36-45,Laptop,Thriller,Wallet,29,99.0,2.7,3,1,0,2,4.0,0
OTT02671,Voot,Voot Select,Surat,36-45,Mobile,Kids,UPI,18,199.0,19.9,5,3,4,1,1.0,0
OTT00338,SonyLIV,Premium HD,Pune,26-35,Tablet,Movies,Credit Card,29,499.0,13.7,1,2,4,0,2.0,0
OTT00722,SonyLIV,Sports Pack,Mumbai,55+,Laptop,Reality Shows,Wallet,7,699.0,19.0,4,3,3,3,5.0,1
OTT00315,SonyLIV,Sports Pack,Nagpur,36-45,Mobile,Drama,UPI,7,699.0,4.0,1,4,1,5,6.0,0
OTT02050,Hotstar,Premium,Bengaluru,26-35,Tablet,Drama,Credit Card,14,499.0,13.0,4,3,0,5,10.0,0
OTT00725,Hotstar,Super,Pune,46-55,Mobile,Kids,Debit Card,40,299.0,0.8,2,2,0,3,9.0,0
OTT00287,Prime Video India,Monthly,Lucknow,55+,Laptop,Sports,Wallet,31,179.0,18.2,3,3,2,4,9.0,0
OTT02459,MX Player,Free,Chennai,55+,Laptop,Reality Shows,Net Banking,39,0.0,8.4,4,5,0,3,6.0,0
OTT00120,Zee5,Club & Cinema,Hyderabad,26-35,Mobile,Movies,Wallet,31,249.0,19.2,4,2,1,2,5.0,0
OTT02310,MX Player,Free,Pune,55+,Laptop,Drama,Credit Card,24,0.0,9.7,1,1,3,2,5.0,0
OTT02023,NETFLIX INDIA,Standard,Bengaluru,36-45,Smart TV,Sports,Wallet,21,499.0,24.7,3,0,1,3,3.0,1
OTT02121,Voot,Voot Select,Jaipur,26-35,Smart TV,Movies,UPI,9,199.0,21.8,1,2,2,4,4.0,0
OTT02961,VOOT,Voot Select,Pune,26-35,Laptop,Sports,Net Banking,41,199.0,9.5,5,5,3,3,7.0,0
OTT02231,ShemarooMe,Gold,Delhi,55+,Smart TV,Kids,Debit Card,2,99.0,15.5,5,6,3,1,8.0,0
OTT00122,Zee5,Club & Cinema,Bengaluru,18-25,Smart TV,Comedy,Net Banking,4,249.0,19.2,2,6,1,5,6.0,1
OTT00837,ShemarooMe,Free,Jaipur,36-45,Laptop,Movies,Credit Card,47,0.0,4.2,1,3,2,5,5.0,0
OTT02479,Netflix India,Basic,Mumbai,55+,Fire Stick,Reality Shows,UPI,21,199.0,18.5,2,2,2,5,8.0,0
OTT02911,ShemarooMe,Gold,Chennai,18-25,Tablet,Sports,Net Banking,16,99.0,6.8,1,6,2,5,5.0,0
OTT00537,MX Player,MX Gold,Ahmedabad,46-55,Fire Stick,Kids,Debit Card,26,99.0,3.0,4,1,2,1,9.0,0
OTT02298,ShemarooMe,Free,Bengaluru,46-55,Tablet,Kids,Net Banking,6,0.0,0.7,5,1,1,2,6.0,0
OTT02591,Prime Video India,Monthly,Bengaluru,18-25,Tablet,Comedy,Credit Card,21,179.0,7.9,2,4,3,4,7.0,0
OTT02805,Aha,Premium+,Hyderabad,46-55,Fire Stick,Reality Shows,UPI,14,299.0,6.3,3,1,0,5,7.0,0
OTT01855,AHA,Lite,Chennai,18-25,Mobile,Drama,Wallet,25,79.0,3.9,1,1,1,0,1.0,0
OTT00783,Zee5,Free,nagpur,26-35,Smart TV,Comedy,Credit Card,18,199.0,20.5,5,0,4,3,2.0,0
OTT02958,Netflix India,Standard,Lucknow,26-35,Mobile,Movies,Credit Card,13,499.0,17.3,2,4,2,1,8.0,0
OTT02179,Netflix India,Mobile,Hyderabad,18-25,Mobile,Comedy,UPI,25,149.0,10.6,4,0,3,5,10.0,0
OTT02496,Hotstar,Premium,Bengaluru,55+,Laptop,Thriller,Net Banking,18,499.0,19.6,1,5,1,3,0.0,0
OTT01758,Prime Video India,Monthly,Jaipur,36-45,Fire Stick,Comedy,Debit Card,43,179.0,19.8,4,5,1,0,4.0,0
OTT01935,ShemarooMe,Free,Bengaluru,18-25,Smart TV,Movies,UPI,8,0.0,21.2,3,1,1,0,8.0,0
OTT00896,SonyLIV,Premium HD,Chennai,36-45,Tablet,Drama,Net Banking,42,499.0,9.4,2,6,4,4,3.0,1
OTT02797,MX Player,Free,Delhi,36-45,Fire Stick,Movies,Net Banking,6,0.0,9.9,4,5,0,5,1.0,1
OTT01540,Netflix India,Standard,Pune,46-55,Smart TV,Comedy,Wallet,7,499.0,11.2,3,5,4,3,9.0,0
OTT00024,Aha,Premium,chennai,55+,Fire Stick,Movies,UPI,29,499.0,11.3,2,3,4,5,3.0,0
OTT00515,Hotstar,Premium,kolkata,46-55,Laptop,Sports,UPI,6,499.0,23.6,4,6,2,2,0.0,0
OTT01069,Hotstar,Super,Surat,26-35,Tablet,Reality Shows,Credit Card,26,299.0,3.6,4,6,0,0,2.0,1
OTT02367,MX Player,MX Gold,Ahmedabad,26-35,Laptop,Reality Shows,Net Banking,46,99.0,8.4,1,4,4,4,7.0,0
OTT02329,ShemarooMe,Gold,Bengaluru,36-45,Laptop,Drama,Wallet,14,99.0,10.6,1,6,0,4,1.0,0
OTT01841,Zee5,Free,Nagpur,46-55,Fire Stick,Movies,Credit Card,41,0.0,7.7,3,1,0,2,3.0,0
OTT02720,MX Player,Free,Pune,36-45,Mobile,Thriller,Wallet,4,0.0,5.7,4,3,0,3,10.0,0
OTT02286,Voot,Free,Hyderabad,18-25,Fire Stick,Thriller,Net Banking,35,0.0,15.1,4,0,4,5,7.0,0
OTT01606,Prime Video India,Annual,Nagpur,18-25,Tablet,Thriller,Debit Card,21,1499.0,3.9,5,3,3,0,4.0,1
OTT01672,Zee5,Club,Jaipur,55+,Laptop,Drama,UPI,34,99.0,14.2,1,6,4,3,1.0,0
OTT00098,ShemarooMe,Platinum,Bengaluru,26-35,Fire Stick,Comedy,Net Banking,40,199.0,3.4,5,2,3,2,1.0,0
OTT01278,Prime Video India,Quarterly,Pune,18-25,Mobile,Movies,Credit Card,22,459.0,24.4,2,5,0,2,5.0,0
OTT01867,SonyLIV,Sports Pack,Chennai,46-55,Laptop,Kids,Debit Card,25,699.0,3.0,3,5,2,0,6.0,0
OTT00311,Prime Video India,Annual,Chennai,36-45,Laptop,Movies,UPI,3,1499.0,2.9,5,6,2,3,8.0,0
OTT02986,Netflix India,Standard,Jaipur,55+,Tablet,Reality Shows,Wallet,41,499.0,1.6,3,3,2,0,1.0,1
OTT02940,Aha,Premium,Lucknow,36-45,Fire Stick,Movies,Wallet,10,499.0,21.5,5,6,0,5,1.0,0
OTT01158,JioCinema,Premium,Bengaluru,18-25,Fire Stick,Reality Shows,UPI,31,499.0,8.3,3,5,4,3,5.0,0
OTT01189,ShemarooMe,Free,Pune,55+,Mobile,Kids,Wallet,42,0.0,16.3,4,0,2,0,10.0,0
OTT00716,Aha,Premium+,Jaipur,26-35,Tablet,Sports,Debit Card,2,299.0,11.1,4,0,1,3,4.0,0
OTT02457,ZEE5,Free,Bengaluru,36-45,Laptop,Movies,Credit Card,10,0.0,5.8,3,5,3,0,8.0,1
OTT02680,Voot,Voot Select,Pune,26-35,Fire Stick,Thriller,Credit Card,32,199.0,23.6,2,1,1,0,10.0,1
OTT02125,Aha,Premium,Lucknow,55+,Tablet,Reality Shows,Credit Card,15,499.0,3.2,2,3,1,0,5.0,0
OTT01818,Zee5,Club,Mumbai,26-35,Smart TV,Movies,UPI,13,99.0,8.8,1,5,2,5,1.0,0
OTT00657,Voot,Voot Select,Bengaluru,46-55,Mobile,Movies,Wallet,35,199.0,6.6,4,4,4,2,4.0,1
OTT01976,SonyLIV,Premium SD,Kolkata,18-25,Tablet,Reality Shows,Wallet,9,299.0,19.1,3,5,3,4,6.0,0
